Clap, Swipe Down With Left, Swipe Down With Right, Swipe To Left, Swipe To Right, Swipe Up With Left, Swipe Up With Right, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424496791641444, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424334219485876, Infinity, 0.436938680284127, Infinity, 0.246375630810045, Infinity, Infinity, 
0.37316787691984, 0.38483295514382, 0.443292065627336, 0.309637883553618, 0.268503243897867, 0.319771629693976, 0.25322348002276, 
0.364043005301796, 0.390855716235173, 0.446736256350022, 0.305077826474082, 0.2733889634768, 0.324281722336708, 0.22966978405648, 
0.359218030846274, 0.397444298773701, 0.450623942898556, 0.301438570652048, 0.278567247386339, 0.329203495728897, 0.207202006664424, 
0.356823792315873, 0.404256021570357, 0.454725564104541, 0.298300034778264, 0.283758138061212, 0.334027009903655, 0.19049601070308, 
0.355830443895142, 0.41121845103528, 0.457504850549766, 0.295372226254079, 0.28904366916443, 0.339052389475543, 0.182226971286554, 
0.355364513843616, 0.418165179861131, 0.453204640922944, 0.292093935163265, 0.294295186309633, 0.343901795782406, 0.178122985315386, 
0.355220458256897, 0.425101913037149, 0.444028855055808, 0.288208329263669, 0.299556764439169, 0.348892330517865, 0.176172250052519, 
0.355874312994641, 0.431920368199817, 0.431113221847158, 0.284039176643357, 0.304705983768041, 0.353701651919265, 0.175516645991046, 
0.356244535436002, 0.438749913946967, 0.415664334113093, 0.279859788735946, 0.309848273726207, 0.358641092442841, 0.175278061741191, 
0.356720677566016, 0.445362359067564, 0.397702351417322, 0.27704244695378, 0.314941921540341, 0.36337669225603, 0.175327725064144, 
0.357537148208933, 0.452271604637397, 0.378386613095163, 0.275303198483152, 0.320027573465912, 0.368249631748226, 0.175818299192878, 
0.358245257713956, 0.458875496570156, 0.359001012091165, 0.274112262939502, 0.325046989854989, 0.37292818970204, 0.176193041106449, 
0.359236927661217, 0.465661822450851, 0.340535559623756, 0.27326171649849, 0.330141632868512, 0.377720542097708, 0.176653497718017, 
0.360155338613032, 0.47220134980804, 0.323956848290752, 0.272689156273869, 0.335090954686323, 0.382282178387131, 0.177525427368784, 
0.361268823975648, 0.478901455705432, 0.313004382468333, 0.272307106127656, 0.340221651481332, 0.387030904444102, 0.17820235482817, 
0.362863421946417, 0.485425329589259, 0.306557355122153, 0.272109430545739, 0.345154963559934, 0.391496213039019, 0.179134551640184, 
0.364476667518449, 0.492090056157753, 0.303064411782436, 0.272016648037547, 0.350301939148707, 0.396085024075764, 0.180196319754543, 
0.366138453526335, 0.498730213561249, 0.301054484684926, 0.2719701242216, 0.355227492270352, 0.400460244906035, 0.181355987956901, 
0.368686567408793, 0.505499447488334, 0.299788190001618, 0.271953418626911, 0.360365567708387, 0.404968255873177, 0.182915947001319, 
0.370885308488715, 0.512265313575836, 0.299002941001161, 0.271951419473757, 0.365274872365783, 0.409275237397237, 0.184765216800282, 
0.373442147195553, 0.51919265521108, 0.298489642794409, 0.271951463464242, 0.370407433160606, 0.413800147958363, 0.186909604598941, 
0.376701785204194, 0.526225924292232, 0.298147955108327, 0.271955477992311, 0.375309718893044, 0.418074506449811, 0.18919356556708, 
0.379853823142737, 0.533389882355165, 0.297905631814293, 0.271957930415808, 0.380454966439117, 0.422521177739192, 0.192318567544948, 
0.383797084442716, 0.540601822303093, 0.29774442342965, 0.271957785879359, 0.38536008157042, 0.426700033420706, 0.195049703013598, 
0.388276703006968, 0.548030148089632, 0.29764249633865, 0.271958603130016, 0.390510114948156, 0.431082582688191, 0.198137108063951, 
0.392878147717604, 0.555253008028622, 0.297568294983038, 0.271955724950825, 0.395422111069444, 0.435177054267481, 0.201299431321108, 
0.398606579043624, 0.562560654251345, 0.297512051042046, 0.27195702050136, 0.400554064389098, 0.439352691011789, 0.204460422468872, 
0.4038855953658, 0.569469077361953, 0.297457647648426, 0.271962921519448, 0.405436025219662, 0.443381287465419, 0.207998757514754, 
0.409814435495475, 0.576306211221983, 0.297392459288155, 0.271964028685818, 0.410685209546693, 0.447481980649795, 0.212014936044466, 
0.415356263356314, 0.582927390041878, 0.297306936247105, 0.271967650979695, 0.415592659862979, 0.451451494655271, 0.215839752292806, 
0.42146131218999, 0.58929213628643, 0.29722182530668, 0.271974475783616, 0.420699690338066, 0.455555612267914, 0.220104711552792, 
0.427386492210561, 0.595367670761433, 0.297127748091889, 0.271967714796596, 0.425632237848967, 0.459560306586013, 0.224146077326695, 
0.43379028843812, 0.601511221490593, 0.296903718162231, 0.2718814673739, 0.430705877425637, 0.463717483094175, 0.228577298183931, 
0.439828226219502, 0.607419011905928, 0.296459189016741, 0.27160913780754, 0.435541596126012, 0.467766576628178, 0.232871514147975, 
0.446055388175482, 0.613316493669389, 0.295259713062806, 0.271296575426853, 0.440440677090824, 0.471973813023444, 0.2374539259636, 
0.451694147589244, 0.618838245325912, 0.292904600923403, 0.270745138377426, 0.444908999180699, 0.475885396284726, 0.242047942416622, 
0.45734518959138, 0.623552465278215, 0.283858829870626, 0.270122165767504, 0.44856550446327, 0.479119567155266, 0.247848205112787, 
0.462875216454809, 0.626804237862387, 0.269369008845456, 0.270019996247329, 0.450463433560593, 0.481037905225726, 0.255012342800439, 
0.469291068250567, 0.630009115696149, 0.248196892700011, 0.270251162443531, 0.451135116360682, 0.482082127464442, 0.262921339763417, 
0.476028311650945, 0.632312891243969, 0.223175570979459, 0.27081771370221, 0.451451576907355, 0.48260286090855, 0.271840577972625, 
0.483131519568811, 0.635119633899126, 0.197829260387058, 0.271346752031987, 0.451308096728635, 0.482828411098138, 0.280604514482981, 
0.490177492301174, 0.637113222581218, 0.182322293715594, 0.272335594435129, 0.45107569423699, 0.482613166228328, 0.289804251738392, 
0.497518143855499, 0.639781292781249, 0.174664732974568, 0.273156275766409, 0.451111424897766, 0.482633378285035, 0.298681987007665, 
0.504679664233829, 0.641722650624344, 0.171084975403815, 0.274183316563743, 0.447605528210341, 0.482632154298053, 0.308046482516925, 
0.511917218328404, 0.642249885229718, 0.169335499067087, 0.275551631994176, 0.435624280948635, 0.47908384587677, 0.316830001934193, 
0.51859813886097, 0.632604047508911, 0.168519441687631, 0.276705563438231, 0.419031231938227, 0.468263011519451, 0.325828536656323, 
0.524410198517961, 0.617812725845683, 0.168270108417332, 0.277948559831877, 0.399956041383963, 0.453704954108527, 0.334213575816859, 
0.51875344881947, 0.600351556034996, 0.168196971438666, 0.279306550831865, 0.37939596140678, 0.437136316234343, 0.34286444481379, 
0.506069771166543, 0.581713180125261, 0.168262447935623, 0.280570494179788, 0.358227190744243, 0.419640111161975, 0.350960628605905, 
0.489371147852496, 0.562700580022688, 0.168855368751209, 0.281862956635486, 0.33703049134686, 0.401790534126337, 0.359396353048132, 
0.470993476370222, 0.543699751003898, 0.169299379604673, 0.283022248693761, 0.315978119326255, 0.384055928839633, 0.367367647107456, 
0.454652554185288, 0.524995603311193, 0.169937424461899, 0.284228431683608, 0.295464680400843, 0.366435394466187, 0.371938651771385, 
0.442510996662631, 0.507026778684414, 0.170628617103122, 0.28613062659988, 0.275845663713405, 0.349369879181974, 0.36697212181051, 
0.434313975795565, 0.492113292465513, 0.171393232882529, 0.28777953726249, 0.26174265764558, 0.333005810893732, 0.357586158667331, 
0.429483172444068, 0.481683607327387, 0.173838692837712, 0.289668226256726, 0.251538859840977, 0.321235807749836, 0.346472129570018, 
0.426368059292253, 0.47483752411174, 0.175489565713853, 0.291475349969519, 0.245502253125884, 0.312547624238839, 0.338409447698567, 
0.424082632596806, 0.470540188589749, 0.177221517045485, 0.293426015970177, 0.241654333957856, 0.307255044713855, 0.332274973057065, 
0.422678278324691, 0.46801999596312, 0.179841031859078, 0.296150845188775, 0.239116711178973, 0.30376429531803, 0.328347071785074, 
0.42187275860894, 0.466465699196, 0.182067732314949, 0.298542665282457, 0.237359843143793, 0.301315307561105, 0.325783786004592, 
0.421229246305545, 0.46581502846728, 0.185701467734089, 0.30038845198571, 0.236574955960828, 0.299966690610445, 0.324558425576106, 
0.420892694677487, 0.465479655859645, 0.188480188398589, 0.301399014979753, 0.236171222593131, 0.299276563976856, 0.323899907426393, 
0.420677674100228, 0.465410035807974, 0.191713707018981, 0.301924723062443, 0.235917487316181, 0.298776119942094, 0.323526003219838, 
0.420533102095101, 0.465332584579037, 0.195520152693772, 0.302249233478447, 0.235632670891119, 0.298293945578784, 0.323298364963791, 
0.420441913746607, 0.465271036916537, 0.199236423017715, 0.302450231493837, 0.235434812550792, 0.297896951236115, 0.323183881811538, 
0.42036234404446, 0.465226110134983, 0.203723895174998, 0.302618010646227, 0.235251875362201, 0.297571202829779, 0.323116002901003, 
0.42029024332847, 0.465146398124255, 0.208260563151762, 0.302718520618805, 0.235085769312183, 0.297276657026571, 0.322995116425456, 
0.420189090211913, 0.465065739660065, 0.21308980651834, 0.30281860740986, 0.234934594253113, 0.29699294874464, 0.322810934031129, 
0.42001608239376, 0.464970802339749, 0.218437188833676, 0.302854539135677, 0.234791363935729, 0.29666588331753, 0.322527515143454, 
0.41983510266564, 0.464937371141671, 0.223580392438155, 0.30289971421869, 0.234700642061865, 0.296318496323173, 0.322230484604441, 
0.419452264641605, 0.464914798325899, 0.229379024546604, 0.302898528021425, 0.2345176376743, 0.295802983718055, 0.321715878637653, 
0.418698653371035, 0.464935062855615, 0.234646921240508, 0.302844227321009, 0.234211487065026, 0.294951149469078, 0.320968477357463, 
0.417397453637993, 0.465017223005849, 0.240497464130973, 0.302875835526346, 0.233678351434722, 0.293579646875317, 0.32011615532685, 
0.415522086396449, 0.465237084439975, 0.245793965676005, 0.303041364825254, 0.232905381026249, 0.291630836767575, 0.319553849267374, 
0.412954588753112, 0.465686818644742, 0.251782862314121, 0.303396509132583, 0.231886305013103, 0.289079499060336, 0.319413645980827, 
0.409743069346066, 0.466368450554159, 0.257367056666262, 0.304051423892486, 0.23051806255835, 0.285812889415703, 0.319506776080763, 
0.405594078213139, 0.467256327871989, 0.263727766438462, 0.304959210710676, 0.228488304808369, 0.281452423943196, 0.319896056697864, 
0.400317548442684, 0.468471361884369, 0.26977405045532, 0.306225888263154, 0.225645904134064, 0.275798879075002, 0.320592345109917, 
0.393660842952289, 0.469863752691036, 0.276633467598643, 0.307765364178875, 0.221841003746706, 0.268637012205534, 0.321579837382057, 
0.385181699941894, 0.471479436500946, 0.283270909117557, 0.309766411717801, 0.217102673213424, 0.259821297849582, 0.322977167147099, 
0.375028402388919, 0.473145367260332, 0.290842753606931, 0.31212823145057, 0.211604110665218, 0.249538209134723, 0.32477368339393, 
0.363335734020896, 0.474238420558831, 0.298293914977396, 0.31499941672351, 0.205441343341749, 0.238054776847626, 0.3270590845995, 
0.351211886531708, 0.475068054867039, 0.306827023829187, 0.31835183439209, 0.199406811265645, 0.225643943022292, 0.329832498297274, 
0.340322971183988, 0.475903364504775, 0.315464697076757, 0.322435548905601, 0.193998422790677, 0.212278963717667, 0.333341349951682, 
0.33228242851317, 0.476864870170596, 0.325252941775363, 0.32705791334334, 0.189806821861158, 0.198165232373835, 0.337370899593674, 
0.327971293512495, 0.476650274673491, 0.335055799070224, 0.332251188968134, 0.186875913117489, 0.183744050737215, 0.34195188847649, 
0.325912243614315, 0.474418171403599, 0.345630467276093, 0.337696343840486, 0.185230546359475, 0.169971474549413, 0.346856917796936, 
0.325466173476046, 0.46963247595465, 0.356023857576237, 0.343431812809802, 0.184425572813898, 0.157932349960756, 0.352029487677313, 
0.325511778009977, 0.462166211660305, 0.366867253905654, 0.349173196546737, 0.184042274683797, 0.149072558312659, 0.357358733387462, 
0.325999381908591, 0.452587340371772, 0.37742790154787, 0.355033241140887, 0.183855422303299, 0.143839047453996, 0.362761511409966, 
0.326840904833948, 0.440368551171051, 0.388439798867692, 0.360834636153866, 0.183866137424346, 0.141286474654043, 0.368201471703691, 
0.327748634305474, 0.426473904327126, 0.398965520927695, 0.366691208893555, 0.18385969527508, 0.140019515668476, 0.373668956459836, 
0.329018436817356, 0.411497153494234, 0.41002129522051, 0.372431393485125, 0.183866909003815, 0.139458886900931, 0.379089189671372, 
0.33010971347085, 0.395600276704747, 0.420565480717608, 0.378265518845729, 0.184077195901132, 0.139199321684303, 0.384538989976125, 
0.3312479448365, 0.379501745838508, 0.431637250295797, 0.383973487948556, 0.184181361912451, 0.139102461389876, 0.389912835458571, 
0.33259158315521, 0.363699503780253, 0.442219885974006, 0.389748968477959, 0.184306862199611, 0.139128479037841, 0.395292124900172, 
0.33382279725163, 0.348742362551182, 0.453488056156035, 0.395429198434496, 0.18473273422809, 0.139146086063966, 0.400575434026272, 
0.33511621970815, 0.33504084765979, 0.464221599585218, 0.401231002875707, 0.185023207878972, 0.139213785234695, 0.405706474259953, 
0.336440712045603, 0.322853586158369, 0.475522404704708, 0.406925625576946, 0.185446105847939, 0.139382335679397, 0.410781794966114, 
0.337756007052114, 0.312455858945082, 0.486444421647698, 0.412717345423854, 0.185835179751093, 0.139702394808854, 0.415693463431618, 
0.339185206410971, 0.30401910121888, 0.49788634206403, 0.418797250753785, 0.18625296681399, 0.140202175457783, 0.420604642437229, 
0.340641599116086, 0.297622585685302, 0.508937033933863, 0.424791759904101, 0.187120456843904, 0.140901764699862, 0.425388580132213, 
0.342286475846911, 0.293234453526719, 0.520587274550075, 0.430799898433283, 0.187892189824295, 0.142012997699427, 0.430175819535528, 
0.344174518786943, 0.290542872341037, 0.53341794262942, 0.437604327653394, 0.188955117752592, 0.143898282347932, 0.434856508652604, 
0.346264378469928, 0.288959735734756, 0.544886434323326, 0.444056395026697, 0.190833082922573, 0.14653079478264, 0.439529529968512, 
0.348632849620262, 0.287975179884442, 0.55419272953276, 0.450712247933589, 0.192749385406109, 0.149865933680464, 0.444114468357634, 
0.351313255195813, 0.287302065611033, 0.561948496693148, 0.457109046849358, 0.19504195510068, 0.153708958122448, 0.448679269426688, 
0.35439540514704, 0.286797900340241, 0.568889838645133, 0.463520888671877, 0.197704712118458, 0.158220352819058, 0.453177123487195, 
0.357818731800526, 0.286376094440249, 0.575493787171771, 0.470006875887913, 0.200517034578848, 0.163207242653338, 0.457654410572436, 
0.361768759415694, 0.286023304316584, 0.581882137343252, 0.476239850987797, 0.203802616273954, 0.168629505612908, 0.462075276232512, 
0.366183594418567, 0.285711430405931, 0.588254025742809, 0.482272313272494, 0.20719538208583, 0.174362291570487, 0.466463500900971, 
0.371065499244115, 0.285376900690452, 0.594546022645936, 0.488254636907934, 0.210843582583233, 0.180309325319792, 0.470795259318955, 
0.376376360352008, 0.285039139711067, 0.600850834732734, 0.494081759234566, 0.214915404954593, 0.186251927454927, 0.475032416386918, 
0.382211767542707, 0.284743445233185, 0.606916046821532, 0.49995562411707, 0.219080487125872, 0.192097060192518, 0.479101730958925, 
0.388335712460557, 0.284527613772163, 0.613026971330342, 0.505735563389028, 0.223394319212748, 0.197886182971119, 0.483171250783892, 
0.394728301875441, 0.284354678691889, 0.618935048227941, 0.511583996879443, 0.2279264882371, 0.203549580504521, 0.487148799302001, 
0.40132758527876, 0.284316831769507, 0.624987699244488, 0.517396767751158, 0.23288876667488, 0.209103211277755, 0.491185259446706, 
0.407981746684623, 0.284314343836959, 0.630957236240313, 0.523370182186184, 0.2382428957518, 0.21446012028436, 0.495221115462106, 
0.414665155789448, 0.284399968728657, 0.637110521480057, 0.529282281941282, 0.244022385799688, 0.219671910148693, 0.49930039534455, 
0.421178190925141, 0.284435853554717, 0.64316975118482, 0.535268154179286, 0.250171726685704, 0.224661463357906, 0.503328157949733, 
0.427528636232643, 0.28400351267908, 0.649109224427139, 0.54101101089132, 0.256330756717375, 0.229711721102331, 0.507232981755402, 
0.433346148762318, 0.282832726366019, 0.654790865848405, 0.546582699449779, 0.262517988428231, 0.234940166582961, 0.510846495118267, 
0.438802687148053, 0.280746409442064, 0.66022989477009, 0.55176982301083, 0.268442193397063, 0.240487928169665, 0.514191407132445, 
0.443718338162214, 0.277040520560069, 0.665267943902473, 0.556618755317207, 0.274212316342793, 0.246380203198753, 0.517096227855166, 
0.448566460543442, 0.270832813607944, 0.669685783214033, 0.560766628403829, 0.279579626386376, 0.252843451313546, 0.519424695893126, 
0.453275617141447, 0.262026069533959, 0.673571548613287, 0.564387554291249, 0.284821673499509, 0.259844825535003, 0.521168905345236, 
0.458260698190239, 0.250850205274236, 0.676884438237994, 0.567345857921133, 0.289797201241311, 0.267555948254202, 0.522317521844334, 
0.463838177884141, 0.238126850521293, 0.6796320701714, 0.569671696727845, 0.294783633372048, 0.2759212235483, 0.522545858701138, 
0.46981862611246, 0.22529796073842, 0.681969114843689, 0.571385847027214, 0.299636013318327, 0.284768857322839, 0.521361889590261, 
0.476374093174027, 0.21378388316486, 0.684115218308052, 0.572527236842736, 0.304704872929671, 0.294036673322932, 0.51901944252851, 
0.483134586592059, 0.204519919018038, 0.685932845300012, 0.573310971603214, 0.309621798316395, 0.303464234299525, 0.515922183638911, 
0.490337156070594, 0.197826019215162, 0.682600368678086, 0.573059356157217, 0.314653236667317, 0.313112292047684, 0.512543002705064, 
0.497535222727161, 0.193067737380283, 0.66981530650312, 0.562507274826164, 0.319672428321395, 0.322662329744501, 0.502637863350754, 
0.499601361573612, 0.189678852929196, 0.65196722338899, 0.546721347965114, 0.324732565925224, 0.332395126023146, 0.488253317023731, 
0.495974558710391, 0.187360294081922, 0.631249987647489, 0.5282184056081, 0.329769927168378, 0.341918645348867, 0.47177815457616, 
0.489093728875951, 0.185808753109498, 0.608611343789606, 0.508216368523581, 0.330045565474541, 0.351472874728828, 0.454398498382326, 
0.48056848533261, 0.184835803995415, 0.584843782148895, 0.487267769780513, 0.325413133896746, 0.360658373850804, 0.436725209371812, 
0.470784725630307, 0.184259849287885, 0.561091186250738, 0.465794646552684, 0.317674804619719, 0.364631995368631, 0.419010086581158, 
0.460360509018042, 0.183930562745476, 0.537996168281454, 0.444671669492246, 0.30770246816668, 0.359822818448339, 0.401598286403009, 
0.450156186865909, 0.183706671695554, 0.516014142875767, 0.424314464286163, 0.29611425379381, 0.350658556553522, 0.385269958716698, 
0.440811571876836, 0.183577014956319, 0.495946974036958, 0.405014292683576, 0.284067432153256, 0.339682660223438, 0.370504366267668, 
0.43280504282723, 0.183389560613154, 0.478434194952365, 0.387294380484162, 0.272463791979484, 0.328523912424179, 0.357360665228778, 
0.426663106972548, 0.183238199043113, 0.463378737327951, 0.371773739134979, 0.261552792378769, 0.318331564728457, 0.346207260444985, 
0.422328500261211, 0.183149918565265, 0.451403752992207, 0.358436841976106, 0.2524128731752, 0.309418379637238, 0.33747908837964, 
0.419534355428269, 0.1831081100537, 0.442389388731153, 0.347724558082535, 0.245261361324547, 0.302452754616942, 0.330846852010419, 
0.417972534831462, 0.183733442490965, 0.435927448571743, 0.339521826545346, 0.239946092162048, 0.297420771664387, 0.326464125831463, 
0.41713352586472, 0.185675287137921, 0.431616211153652, 0.333310002826475, 0.236328299661932, 0.293801527192189, 0.323828633090729, 
0.416608161117572, 0.188887262889776, 0.42888642804023, 0.328742170896909, 0.234014922879967, 0.291327794006188, 0.322140005011329, 
0.416366987341389, 0.1929061571147, 0.427316293422136, 0.325593427197126, 0.23269692841967, 0.289798236018605, 0.321188048855071, 
0.416243062259835, 0.197738509343269, 0.426501134648155, 0.323373706282657, 0.232029240591904, 0.28876458825694, 0.320610438606091, 
0.416207514082015, 0.202971200293699, 0.42611717123574, 0.321868337936827, 0.231706787206797, 0.288134418180849, 0.32031095408994, 
0.416209592197913, 0.2087335814942, 0.425927309104796, 0.320830979835739, 0.231560318814276, 0.287695675781514, 0.320160740092628, 
0.416228995769117, 0.214521512768605, 0.42584327343421, 0.320038576806883, 0.231489599038755, 0.287314677078705, 0.32004358309051, 
0.416228432381657, 0.220575881273843, 0.425780210974951, 0.319379971018208, 0.231360871379576, 0.286893746180342, 0.319875547582348, 
0.416208581995191, 0.226451556258026, 0.425733481207656, 0.31884143137463, 0.231191650710043, 0.286444432572407, 0.319688517560182, 
0.416113382789897, 0.232493753536636, 0.425658343302814, 0.318322026680363, 0.230928173292421, 0.285877829181172, 0.319414059790081, 
0.415957880555717, 0.238319133337739, 0.425568565237528, 0.317864792054065, 0.230660389968007, 0.285273518075538, 0.319053892212677, 
0.415837581589716, 0.244318563930995, 0.425530720008221, 0.317519905251346, 0.230439110719894, 0.284720019605149, 0.318704299318609, 
0.415659272577259, 0.250119365433324, 0.425509788370477, 0.317197560208741, 0.230210847271563, 0.284134304852951, 0.318300324056999, 
0.415336514551832, 0.256088310713078, 0.425496775906752, 0.316885360814119, 0.229963039742598, 0.283530478093955, 0.317806799869329, 
0.415002269370315, 0.261874912062364, 0.425502488873468, 0.316700664363205, 0.229719195376899, 0.283005317141768, 0.317388296445071, 
0.414681082855264, 0.267859319101629, 0.425537334788983, 0.316612323337471, 0.229457376976758, 0.282503132621573, 0.316986585233076, 
0.414429624198534, 0.273659808370918, 0.425572880688522, 0.316582000928753, 0.229272180543382, 0.282082732244412, 0.316716041669863, 
0.414210927420874, 0.279683968868671, 0.425629692916209, 0.316603597290727, 0.229091034322744, 0.281677113866894, 0.316564717745527, 
